,Job_Name,Link,Job_Location,Mathematics,Statistics,Linear Algebra,Python,R,Java,Scala,C/C++,MATLAB,Excel,SAS,Object-oriented programming,SQL/databases,NoSQL,SPSS,Stata,Access,Data Mining/Analytics,Visualisation,Tableau,Power BI,Matplot,Machine Learning,KNN,SVM,K-means,Multivariate Analysis,Regression,Classification,NLP,Deep Learning,Time-series,Simulation,Big Data,AWS Cloud,Google Cloud,Databricks,Azure,IBM Cloud,API,Operations research,DevOps,Git,SDLC,Critical Thinking,Effective Communication,Problem Solving,Team building,Work Ethic,Project Management,Time Management,Management,Innovation,Leadership,Decision Making,Consulting
268,"Manager, Talent Management Analytics - Toronto ON",https://www.indeed.ca/rc/clk?jk=8f55493e3c762ff4&fccid=3002307a9e5b4706&vjs=3,Toronto,,,,,,,,,,1,,,,,,,1,1,1,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,1,1,1,,1,
269,Assistant Professor - Data Science,https://www.indeed.ca/rc/clk?jk=71b1f28341ca3ea5&fccid=986361104086c3ae&vjs=3,Toronto,,,,,,,,,,1,,,,,,,1,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,1,,,
270,Technical Analytics Project Manager,https://www.indeed.ca/rc/clk?jk=e3e4ad4171921744&fccid=b4343e19b93251df&vjs=3,Toronto,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,1,,1,1,,1,
271,Tenure Track Position in Media Audiences & Analytics,https://www.indeed.ca/rc/clk?jk=06602566cf575c31&fccid=4ef803080f204758&vjs=3,Toronto,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,1,,,
272,"Senior Manager, Research and Data Science",https://www.indeed.ca/rc/clk?jk=e4aa53aa0a3d56f9&fccid=3a429036b3725efa&vjs=3,Toronto,1,1,,1,1,,,,,,,,1,,1,,1,1,,,,,1,,,,,,,,1,,,1,1,,,1,,,,,,,1,1,1,,,,,1,1,,1,
273,Web Analytics Developer,https://www.indeed.ca/rc/clk?jk=7e52770762965ec7&fccid=1aed40d20a3c18d7&vjs=3,Toronto,,,,,,,,,,1,,,1,,,,,1,1,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,1,,1,,,,
274,Senior Quantitative Analytics Analyst,https://www.indeed.ca/rc/clk?jk=fe4c4057caa4cd2d&fccid=d7114f1cac8d0711&vjs=3,Toronto,1,1,,1,1,,1,,,1,1,,1,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,1,,,1,,1,,,,,,1,1,,,
275,Machine Learning System Software Engineer,https://www.indeed.ca/rc/clk?jk=c1a22a5a35243971&fccid=d40ebe11fc879426&vjs=3,Toronto,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=193e044b8d30c151&fccid=902725744ef10f3f&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,,,,,,1,,,,,,,1,1,,,1,,,,,,,,,,1,1,1,,,,,,,,,,
277,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEbqjzT97wf13c0rmUN-XGZoJm-lNqQZKyOI9uOEXtZ-HLuzP1DzrvPnDcSjYroJVcZVeDTNtxtLFaeCAG8yl7Nah9Tg_QOzBJEEDlMvOQYFdylvD0dOEjwIHgIrX4XfSwq2L7KR6s_zfnCYz8O-srhOWK9-oJEUZ1X4Gu-5l7W73rDQnvb5zsNXtvZkeNMBuVYK7ncm3FsjZexUlY3KNPJX5efQMnH923ESgLiBThhN3XNN9UH7AO9p3sUEnbw-twOxL11lUW9lcBq-_cQa-ieoR4eo22JEzY8ibQGnTC5mg9VS5ltCctAlz8zPIVFeW0eMO-Fg-hCrjFpBtowyJdc0Mgs4kfsPKdRWc1guWHrsrofl1DrHxxHGvih_Yy0_BbqoAS-LbTHtp20YJj6SCrsO4TyXii5FI_g==&p=26&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
278,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBY1Q206FYLDEf1F6FLV7Fj41E69SZS8IPeGz5TKtt08_qBLnx37HpI7gGSWHQ8v7PIs8xPzCdTN2A_gEOTAz5AwUkzpJTaReqC9spwF3admy3wVc5sfjah3wIbmKo_XmVKcDTBfg8g1jEDid1xnI7UaAgsl0w7Rzj7Wr7L5Eh3k8_sJSf4CwKNG4dGNFCqngoNjOVZ0kUNLSJFne-dHpbi15FuUTxKpd9kcshovq793h1uI7vY6uis9ZrPh-1xroLjdSnZbXMPSRc789iH20DDzv8-7M7KkZlw==&p=27&fvj=1&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
279,"Data Scientist, Financial Crimes and Cybersecurity, Senior Associate",https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CFuo8Y6gfchSUHQ1--N7NldjQkI7yBNtHdUdaTqsTp_wgBx-mCezkojpE1FqImCDcdMpTknceFKa1yqHEfg7eAzIRiEPi0KnsHBrUZqxbRZ7zRnwJLbU1gJumxWF0-bCwuOKher6Wuzrh9SqRxKGwEK4lbWtiFYzeFJgu0WkmWxvQ3Nx45jqkeAKipKVukyje40xKvLnSvawKuQxPZaVsEe3t2-cKvRbE_h0BBeA3Hpea7q0XcmY9ETW4_XFXOELj3e1G6JP3e9xztyZODlYvDaIdpSxJomr4mlbYLEgv0-DPeaklkokLX2KFm78gMkYZz-Giqmri9TnZ0r3oUYPMyv9e3G40aJn2Q-WpKtSb9ladmuad8FvCUzWj_O7-6RdhM9lZsD6sY7fINKmWn1qgW99YGaQmMvUVimvi7TDaJoL9OQVzUotNpwMw2hBszla4kq4B27KEzapQE1cIPy20DX6HoWBG3Rk-54Kk918xzLSnwF-h9DwGzi9twsx-8-yJBVyQtoeH01EpXuJ2vLIf5D6te_95DIln-PTjPPnSDq8Nz6Z-xnragDYA3Yfx0p5NMC6DdXzJN4YMJHYFYptRpdRYEkAeg30BAubroqhOrwupWgpXo-htJ&p=0&fvj=0&vjs=3,Toronto,,,,1,1,,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,1,1,1,,1
280,Big Data Operations Specialist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DfaJzxeKsHg3yNa09Lu8cQQduvjegwzxl5yjE4sdO8aCQ7r433WSCgz7HcYFllrIDsHBe4z3rcFtA5i1J5G4FbQMDoOPjw874oHHM5HAs3M9-kNVuGFDx-C2Qyis7Vbs-NfuFaJ6u0bZw_pp4CQuhtRoP4pIOFV-pl1L35i0LoyFnZL4lWsjY0mVs3HbIxsXJsWBUudd7pPuKrqhlsKb7BnZuy2zWBJnNI59FKdt-n2zN0tYoOUxLPWzZUP2sajqcm40ScueQyr7AhlaKVigs8_3wyZI0zv7NQmEFGBppg8Ci3NmH5UreaoOcryD-g6M5f_iT7dpl9xoHV9RjRh9B5oceMdv9jb8GdYLLIMyHgweYACfqbPrh0ZgCJjdNw6wZdAKl0eDKHG5R7N4SdxuU95vW37y3gg2md_C5k_KQ1aX0zwha0WTWNS8tN9Bmk1LV9Mr5Oy2uoFDmzcM1D3rjgP3XA8L764OMfE0BB_YSFSEyOJwvgahomDAj3Z_MtcbrUloZ3ENFrzL5LBF1gVDF3Qd75JULdl7pepfqLivQbQxb56LiTUnytcM_4jXmBcr0=&p=1&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,1,,
281,Data Scientist - Price Point ?€? Start-up company,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BJik0eOC2RiRcwALxZHhvolY0CiBGpIrD3jqHmT6hgcj9GGUq3nwzxcDRn3ID9hoVNHpFJfiMZVEii0Cjbtagb3mhNDEo_oIHpFMg9rCWYzYfQN4HIi5Iz2oA57hgnhTPzzOvyQ_a7LX3zRK22bHJRRSaN0PAPBBB3IrcOYUTwEd72r1XhNMH0j1F6X4Bg3PudsXQ3-AKstKZelioWQU7YJGgcG1vl9h8eKuPBd2lTsc4V9BWYdkji--oOAdAmij2w9m1UXz2FbzTv2mNDZGO1sztxASpxqJ-KjzP8cg4ncC7EKIIpopPMf6g6CMScgfDsq43FPjHPKMgxeai9BtcCKZPPxUR8qA3O7wYtXn0ysvRqmBJ74UOJF5N9-1PUKmnCUDtV6KY_lOxoE58ab_2E7a2mTVjR-MiQ0gqS_lmnc0X0YE9-HXsI5AYHy6_9DjW5KhLGxYrPNvedM_l_lpn25cbCVTX-jArKSIgn1fjxrD6LIU2B13dQ36aMYckFqMwB1LUUrP4yB4ruzlvXPgo_k_QUcl_buBHyu7u0BWx-Tc9zZZtNnJ-n1wltQMoN6ai92M1ZEdybqg==&p=2&fvj=0&vjs=3,Toronto,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
282,Big Data Instructor,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0CYMvVl1R3x4HhPmDe20s-Dsm8iEII5uyjFc-sLJEUXzLh2VAYLKF2jRQ5wKCQUQVEJBRfM7UITcbgLYL356kofBJUIJujXzN2DBReUeYkT1QzGkRR1PNVAGuESHqOPpvZdtigSrw45ao3-nzuu-x3yMyS3cTLhaTbB6EkBd7cmBY1Q206FYLDElkBXcXVA4s6lnuQSIkUaLGB-Dh8unguXs5Tr8Z2dCYLbksSUrcIrdS-MByZJlTqnvXs4QnHboj5udPvUeX94zsPV2RfOmymy6CIG2mEtLFTaCgqyAI6Y91GUvfm5IEhUrEgyLbW1mdDNtog6qrCryoXawYIOWntLy--OSeDGnq_73Ta-CjVp89wqZikpW2PpEAQYemc6NYPIRFh3IRabDwDkRBbPWC76PtOT64S-46S2ASNemutkJQxvGRXWwQwQMkLzJO0_wse-S8BI1lkCQw==&p=3&fvj=1&vjs=3,Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
283,Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AXBtxsLe9m2KRj_jCBdk184ANefrLFEPSzBzUevTHxVwzdFFWiCuUFfaZuy5dwRaMj5mCL0UEU0zImT-niN5AwOtL7_oWvk0ODx5hsNu4bQngYuf22su9ZAmnXrFu6_RTciQEPhjyJuMTyRq5voyJQoLFiGOz0vYxEgL2oQm_XVq0JoSuVzvRsVEagyb4GCX8OMAE04NfGbY4STzpRpUIkWnNaiFZvbQAfAl9jG9QX9jvLAHZlsOQ4n5L9FDwuYEhUmXkaVvd4ho7FRkZozYrYxHVZFEvNtirweBfnfGgTZ5PY4oBVpgH1uwTT0wncxeZ3pSfoAG-6vxSZTxfUne5jLFZhlOSosDcBI41HyaB7Y0CzBFE9M-4NkmfXKs0E7Zo1rHsBtt6c-5vRwNBEbCKp_RoVtG2JlijvIT6MIo3nICukiCH1Rep078A43xFBq_EpkGzW0w2T5F3A9CowuVnQHuAEs6HMuRY=&p=4&fvj=1&vjs=3,Toronto,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,
284,Python Data Scientist - Research and Engineering,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0BFUzwZI7hB6sL3-1CSRuneG5TadXY2WMHKQsf1P6r6k45m7TN6EVbfDXe_axt3BS7b6n5egkEfAym44vnFG7hMQfQR9CMQJY7kizhXvr3KH6LDtowaKUEt7PpbGXqDrHT7Jth6vyLAa51j_VZf5cBffg5pBda816ZUiy6m73uaszGk27W48vYt2hFBlHdnc9p7y2Mrtk4KQrkgs4qDFF-7NRQi2hK_DUSlKrlkCSIw2SJcHB38OJCbW8Ks6MzpD3F_wqmBDdMOvbJJ0wz5aGiHRlPPjThzTjr1ri6gexudL0LoAbQUUf7OREoN_lh4reE8HGy-W2RgyvoYFO7WnvLt_541sd3N-PiGPT1qS2JRHmls0k8gxANxvh-9bn-XmOPGQFLdkcSCrhTqAiEO12YzjWq7Zlx5mQGNW6qKaJ3JLCQmCDcA4vWF8dqkZ17_Yxmb__wigZIbxoiCtAV6htfTWeQmfdgdhE6KqD0UtnPuhg==&p=5&fvj=1&vjs=3,Toronto,1,1,,1,,,,,,,,,1,1,,,,1,1,,,1,1,,,,,,1,1,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,,
285,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGUdDqgVHnK4-lyoYiHFM_ApLMw9Il7UN-ZY6L6s2KN3bKmeONJjJmH6bkct_XoJjkoG2Pl_7YpQSDUGeDlRp6gW7WUk453Vu2z3VJ9Bq1618ToFP-3TtrqDCIdMJpXx4DScm0jQEYsYxcyhrq9JF5gf1otUmEwGhfFmaS72qb2YtOnR74DPMEsoue18AO5p9yDk209kEtVaViskvLsjz1RIJt2p-h3udlgMxfM_ujMXKJl1PnNhSSqsrrf_jeKrMyQ==&p=6&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
286,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObiGeiCmQd6_gedsROLfPdb14JnjFIIPSVBgJVvQx_gpkYWYtLwm214-XL8LFNkAFukAb1-Z196vCinUxRco_PT-zAzP55rPDWgQ0LDV-33dc71Fw2P9XLOE-fnZR-LBiklTbivPCOlHJS22Wbz_3w7FYESgFfTfCbKxR1yoPu8IUDWzq-eTE0vBEeEk0AMiVXj2PxZB6nq89FwNV88eKbWbzdyRvXHliJDrRCxu9NQyQrGbe9P2KbIG70-EReJnTqVEpaMTlv7DMl1V3zBQHIN1zLym8oxEIucZr8ZdrN43ssb1IK3ZBxZ6TRulBfzGjuDVBKVvtyNrm79pxFE1J9_j8hq7bs-zOi0wpL0FZXP1N01edmLBfRHXJqnn6aVM7iAnlL8vjEP1oAdkLCk5gGOI=&p=7&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
287,Senior Quantitative Analytics Analyst,https://www.indeed.ca/rc/clk?jk=fe4c4057caa4cd2d&fccid=d7114f1cac8d0711&vjs=3,Toronto,1,1,,1,1,,1,,,1,1,,1,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,1,,,1,,1,,,,,,1,1,,,
288,"Director, Business Intelligence",https://www.indeed.ca/rc/clk?jk=555eea2e0ba9301b&fccid=fc952d9205e32d0d&vjs=3,Toronto,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,1,,,,
289,Principal Engineer ?€? Natural Language Processing,https://www.indeed.ca/rc/clk?jk=77e15a966bb29427&fccid=186cb782756b7dbf&vjs=3,Toronto,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,1,,,,,,1,1,,,,,,1,,,,
290,SENIOR COMMERCIAL CREDIT AND LENDING DATA ANALYST,https://www.indeed.ca/rc/clk?jk=7cfcbff520e13f55&fccid=c2a63affe8751868&vjs=3,Toronto,,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,,1,,,1,,,,,,,,1,,1,1,1,,,,,,1,1,,,1
291,Sr Data Analyst Engineer - DealerTrack Canada,https://www.indeed.ca/rc/clk?jk=e0ea3b69ae166c5d&fccid=2ca7392810684c2b&vjs=3,Toronto,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,1,,,,,,,1,,,,
292,"Associate - Quantitative Analytics, Structured Finance Modeling and Analytics",https://www.indeed.ca/rc/clk?jk=edafcb1a6c8f4cb6&fccid=b716e44d2c6283e7&vjs=3,Toronto,,,,1,1,,,1,1,1,,,1,,,,1,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,1,1,,1,,,,
293,Principal Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=d7f3a252ecc7da55&fccid=f3e403e0f1d59b84&vjs=3,Toronto,1,,,1,,1,1,1,,,,,1,,,,1,1,,,,,1,,,,,1,1,1,1,,,1,1,1,,1,,,,,1,1,1,,,,,,,1,1,,,
294,Big Data Instructor,"https://www.indeed.ca/company/Cestar-College-of-Business,-Health-and-Technology/jobs/Big-Data-Instructor-834b6989c6196abf?fccid=6548244c349e0570&vjs=3",Toronto,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,
295,"Director, Merchandise Analytics",https://www.indeed.ca/rc/clk?jk=a224212d87029706&fccid=822bc5d9a49270ea&vjs=3,Toronto,,,,,,,,,,1,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,
296,Data Scientist,https://www.indeed.ca/rc/clk?jk=aa2e9445b1a64199&fccid=d8ca090bd1ad5f9d&vjs=3,Toronto,1,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,
297,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=26c8142077632cd4&fccid=186cb782756b7dbf&vjs=3,Toronto,,,,1,1,,1,1,,1,,,1,,,,,1,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,1,,,,
298,Research Scientist - AI and/or Machine Learning,https://www.indeed.ca/rc/clk?jk=ae753d292902beb0&fccid=f4c6ed63cbcfdc0d&vjs=3,Toronto,1,,,1,1,,1,1,1,1,,,1,1,,,,,,,,,1,,1,,,,1,1,,,,1,,,,,,,,,,,,1,,,,,,,1,,,
299,"Manager, Performance Analytics",https://www.indeed.ca/rc/clk?jk=a1bc4327f5f69a15&fccid=b5583ca8df6a68c3&vjs=3,Toronto,,,,1,,,,,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,,,
300,Manager Advanced Analytics,https://www.indeed.ca/rc/clk?jk=70780f208c48dbb2&fccid=b5583ca8df6a68c3&vjs=3,Toronto,,,,1,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,1,,,,,1,,,
301,Material Cost Competitiveness Analyst,https://www.indeed.ca/rc/clk?jk=3fa1510847014f54&fccid=e7e593a18b26fee3&vjs=3,Toronto,1,1,,1,,,,,,1,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,,,
302,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=06af34e7c2ef706f&fccid=e58b98011df8b83e&vjs=3,Toronto,1,,1,1,,,1,1,,,,,,,,,,,1,,,,1,,,,,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,,,
303,Analyst - Advanced Analytics Team,https://www.indeed.ca/rc/clk?jk=0905318e0502b2d7&fccid=1c4aa3d5a92746d4&vjs=3,Toronto,,,,1,1,,,,,1,,,,,,,,1,,,,,1,,,,,1,1,,,,,1,,,,1,,,,,,,1,1,1,,1,,,1,1,,,1
304,RWE - Senior Statistician,https://www.indeed.ca/rc/clk?jk=75c9ac095e65b483&fccid=6b7a1dfe07e7f037&vjs=3,Toronto,1,1,,,,,,,,,1,,,,1,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,,,
305,Lead Data Science Immersive Instructor,https://www.indeed.ca/rc/clk?jk=417603b64760c837&fccid=a4cd0efa7775ecd2&vjs=3,Toronto,1,1,,1,1,,,,,,,,1,,,,,,1,,,1,1,1,,1,,1,1,1,1,,,1,,,,,,,,,1,,,,,,,,,,1,1,,
306,Senior Data Engineer,https://www.indeed.ca/rc/clk?jk=38ceed478d6c5c9e&fccid=82179ab8760b598c&vjs=3,Toronto,,,,1,,,1,,,1,,,1,1,,,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,
307,"Machine Learning Engineering Technical Lead, Self Driving",https://www.indeed.ca/rc/clk?jk=b6421f4b7f58a5be&fccid=f766f8bfbc3effb7&vjs=3,Toronto,,,,1,,,1,1,,1,,,,1,,,1,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,1,1,1,,,,,1,1,1,,
308,"Sr. Software Engineer - FullStack, AI Platform Service",https://www.indeed.ca/rc/clk?jk=fbef621a0480ad4f&fccid=8dd694db65727106&vjs=3,Toronto,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,1,1,,,,,,,,,,,,1,,,1,,,,,,,,,,
309,Senior Machine Learning Engineer - Speech Recognition,https://www.indeed.ca/rc/clk?jk=304933f28a212d17&fccid=80413c126d4e4312&vjs=3,Toronto,,1,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
310,Principal Engineer ?€? Natural Language Processing,https://www.indeed.ca/rc/clk?jk=77e15a966bb29427&fccid=186cb782756b7dbf&vjs=3,Toronto,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,1,,,,,,1,1,,,,,,1,,,,
311,Principal Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=d7f3a252ecc7da55&fccid=f3e403e0f1d59b84&vjs=3,Toronto,1,,,1,,1,1,1,,,,,1,,,,1,1,,,,,1,,,,,1,1,1,1,,,1,1,1,,1,,,,,1,1,1,,,,,,,1,1,,,
312,Senior Machine Learning System Software Engineer,https://www.indeed.ca/rc/clk?jk=c3c1181407f58cd7&fccid=d40ebe11fc879426&vjs=3,Toronto,,,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Technical Specialist - Senior Finance Master Data Analyst,https://www.indeed.ca/rc/clk?jk=adfcc078806316d4&fccid=3a429036b3725efa&vjs=3,Toronto,,,,,,,,,,1,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,
314,Software Development Engineer - Machine Learning,https://www.indeed.ca/rc/clk?jk=125127dff30ff4e7&fccid=fe2d21eef233e94a&vjs=3,Toronto,,,,,,,1,1,,1,,1,1,,,,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,1,1,1,1,,,,,,,,,
315,Senior Machine Learning Engineer,https://www.indeed.ca/rc/clk?jk=26c8142077632cd4&fccid=186cb782756b7dbf&vjs=3,Toronto,,,,1,1,,1,1,,1,,,1,,,,,1,,,,1,1,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,1,,,,
316,Senior Software Engineer (Machine Learning Platform),https://www.indeed.ca/rc/clk?jk=238b4ef79f53cd91&fccid=d8ca090bd1ad5f9d&vjs=3,Toronto,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,1,,,,1,,,,,,,,,,,,,,
317,Senior Data Scientist,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0DPvDrY7fOi7IBjGen6Dx7RXxfTf3xqH9cPvuoqrlxtCEWGirnFmPeDqLmC0lmmv53RT4c7TfVaEeCaKVRyV_uwnQ0WZWsfo1bn6WZeEBuu9sU3EZXbsctoqXEI3pYPLgSyBty4p-CKJVlNJuqhH5RgZux2kej8PJh6nLV9gLHObjkQ18z7mXJ2Jb_T5gztCLxsyb_RD8TPbztrZJ27oVQbvzYD1a18-xoD9HF64OMprQGHOmuaUUhpKdhGLKggjnVf-cYmCz8KWzqHeftd_3LuRAvhH96VjM-KRkTbILH_YXH0PdaeCnNA2XF4xXedH62sifjfLB10lPJJJDiQAew1XeP81CthUoNsIxGTO0-CFh4Wk9AH_HnYQ3UNOPvH2k6DiA5ab5F_DJlX-WNwmD1HFtkjqBx0DT5fk_kg-B5_prnGuEyCmL-7yPLU9QFZKM2tmCf52Xr1YuiNU9qhving2HY9GdwA46PM_53e0hoefo_cmEMqg8SnHTAoLQpPKRbJgu-s-310pcd_aH5mbTfp0DNgBkQsQTjREj9EsNU__K0031HJtMsaiVqTBaMEXrU=&p=10&fvj=0&vjs=3,Toronto,1,1,,1,1,,,,,1,,,,,,,1,1,,,,,1,,,,,1,,1,1,,,,,,,,,,,,,,,1,1,,,,,1,,,,
318,Sr. Data Scientist - Application,https://www.indeed.ca/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpE65OpWPukPdLKi2V5qzL6US9m9q6yJa59jJLt4-KraPsEeUNBepfi8JVt6oXx6r-1-Jtc8ABAFqohLli-zddMcpqdjksbFYufEDryffnwAroYC71m1pzIGTkms3WGoehtLYqFMnCmnzAhk7k9u54YdJ_zfGxfGv_73HW7hZwm41AAM1wy54tQCWBZNGk3FPjod3MbQ6t_b1PLjjL-sPMkZUT4F5RflSVuHsrIGOuuLcazglRTflVTb543ntHtSwhRO6Rh6x4XIH9-IgYYlFus5v2SLlg6D35bopM2C2LQFlo06RHLWvJxt7ASHAJuswzLDR9WQDrp1vXbwUML3u8UmbeI9FbePdFkihldMc9J3JbRsportyP0hQ==&p=11&fvj=0&vjs=3,Toronto,1,1,,1,,,,,,1,,,,,,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,1,1,,,1
